id,authorDisplayName,textOriginal,publishedAt
1253756805768835072,Mod.Pannarai,ชอบทุกอย่างเกี่ยวกับคั่นกูอ่ะ dont words to say แล้วจริงๆ ยิ่งอีพีหลังๆนี่ล้มเป็นลมบ้าหมูไปเลยค่ะ รักจนไม่รู้จะรักยังไงแล้วค่ะ ชอบจนพิมพ์แบบไม่มีเรี่ยวแรง #คั่นกู #คั่นกูEP10,Fri Apr 24 18:44:50 +0000 2020
1253756483142967297,MYBJ🐰พี่เผลอ!!แล้วเจอกัน,"อันนี้กะคือนอกบทใช่มั้ยยยย

มีคงมีคะด้วย โอ๊ยไบร์ทแน่ๆ สารวัตรคงไม่พูดแบบนี้ 

#ไบร์ทวิน #คั่นกูEP10 #คั่นกู #2getherTheSeries #brightwin 

 https://t.co/p5l6drO5Hw",Fri Apr 24 18:43:33 +0000 2020
1253756477895917570,อั๊ยย๊ะ!!!!ตัวไร๊ท์ท์ท์😱,"คือเขินมากไงแต่คือมัน3ทุ่มกว่าแล้วหาที่กรี๊ดไม่ได้ไงเออ!!!ก็คือกระโดดเชือกวนไปจ่ะให้หายเขินไม่งั้นนอนไม่ดั้ยยย 
#คั่นกูEP10 #เพราะเราคู่กัน 
#คั่นกู #ไบร์ทวิน https://t.co/H3peRo2bTD",Fri Apr 24 18:43:32 +0000 2020
1253756473110216704,Mod.Pannarai,ฉันจะบ้าตายรายวันไม่ได้ อืออออออ นี่ใจเหลวไปหมดแล้ว ไหลเป็นน้ำ คงไปเจอกันนิจนิรัดร์ ชอบความสารวัตร และความไทน์คือเหมือนชื่อเรื่องอะคะ คั่นกู คู่กัน คือเค้ารักกันอ่ะ เค้าเหมาะสมกันอ่ะ เค้าเข้ากันมากชื่อเรื่องก็บอกอยู่ว่าคู่กัน เอาเป็นว่า #ชอบทุกตรงไปเลยจ้ะแม่ #คั่นกูEP10 #คั่นกู,Fri Apr 24 18:43:31 +0000 2020
1253756402817839104,Doid,"ชอบซีนนี้มาก @bbrightvc @winmetawin 
ฝากติดตามผลงานด้วยนะคะ💕💕
.
.
#คั่นกู #คั่นกูEP10 #คั่นกูEP8 #bbrightvc #2getherTheSeries #fanart #ไบร์ทวิน #brightvc #winmetawin #GMM25 https://t.co/8K6AzegvhC",Fri Apr 24 18:43:14 +0000 2020
1253756212971069440,Sujirat,ทุกวันศุกร์ ต้องโดนถามแบบนี้ตลอดๆๆ 555 ตูไม่ใช่หุ่นยนต์ ตูแค่บ้าผู้ชาย 555 ซีรีย์ไทยเริ่องแรก ที่ทำให้ตูบ้าได้ขนาดนี้ #คั่นกูEP10 #คั่นกู #เมียสารวัตร #ผัวไทน์ https://t.co/pA0MNdvCti,Fri Apr 24 18:42:29 +0000 2020
1253756157946064898,am😊❤🤟,ชื่นใจ...ที่สุด #คั่นกูEP10 #คั่นกู #เพราะเราคู่กัน #2getherTheSeries #GMM25 #bbrightvc #winmetawin #brightwin #เมียสารวัตร https://t.co/I0h8bYoh8D,Fri Apr 24 18:42:16 +0000 2020
1253755688418807813,✨🎉BEAR's World🎉✨,"สาแก่ใจอิช้อยนัก!!!!! เต็มๆฟอดเลย!!😍
#คั่นกูEP10 ดูแล้วเขิลไม่ไหว เขิลไม่ทันต้องเขิลอีกแล้ว 😳
มีแต่คำว่า น่ารักๆ เต็มไปหมดดดด
#คั่นกู #2getherTheSeries #ไบร์ทวิน https://t.co/7nGMydwIcn",Fri Apr 24 18:40:24 +0000 2020
1253755573721415680,ไอ้ตัววุ่นวาย🐰,#คั่นกู #คั่นกูEP10 น่ารักชิบหายเลยโว้ยยยยยย นวยมากค่ะ ใจอิชั้นรับไม่ไหวล้นอกมากกกกกกกก https://t.co/e8kec9C8P6,Fri Apr 24 18:39:57 +0000 2020
1253755245638774784,1120.7k,ขาวครับ #คั่นกู,Fri Apr 24 18:38:38 +0000 2020
1253755130446376960,nldp,เกิดมา 20 ปีไม่เคยดูซีรี่ย์วาย เรื่องนี้เรื่องแรกในชีวิต สรุปหยุดดูไม่ได้ 😂 #คั่นกู,Fri Apr 24 18:38:11 +0000 2020
1253755091804237825,Greece.gtr,ชอบฉากนี้:อยากรู้ว่าสารวัตรใช้แปรงสีฟันยี่ห้ออะไร แล้วยาสีฟันยี่ห้ออะไร จะไปซื้อใช้ตาม จะได้มีรอยยิ้มหวานๆ เพราะแปรงที่บ้านตอนนี้บานแล้ว #คั่นกู #คั่นกูEP10 ใครรู้บอกหน่อยน้าา https://t.co/ykMC2Z0htD,Fri Apr 24 18:38:02 +0000 2020
1253755051157393408,IM_VlN99,"สารวัตร : เนี้ย แฟนผม 
นายมันแน่ นายมันแน่ตลอด
#คั่นกู #คั่นกูEP10 https://t.co/YMh7FWxeu9",Fri Apr 24 18:37:52 +0000 2020
1253755017812566016,M&M,"#คั่นกู
....แพมมานี่ ขอแอบบอกเลยว่า ไทน์ซีนดราม่าคิดมากนู้นนี่นั่นเต็มไปหมด ทั้งที่แพมไม่ได้คิดไรเลย เป็นแค่รักแรกสารวัตรแค่นั้นเอง และสารวัตรก็คิดแค่เพื่อนแล้วด้วย
....แต่ตอนอ่านนิยาย คือใจเราคือไทน์อ่ะ โคตรเคว้ง โคตรอยากร้องไห้ตาม โคตรหน่วง โคตรอยากกอดปลอบไทน์อ่ะ สงสาร 🥺😢",Fri Apr 24 18:37:44 +0000 2020
1253754668301213696,✨🎉BEAR's World🎉✨,"แด่ #คั่นกูEP10 ""มึงนี่แม่งน่ารักชิบหายเลยเว่ย!!""
สารวัตร ไทน์ 😭😭
#คั่นกู #2getherTheSeries #ไบร์ทวิน # https://t.co/smwhdH4aA9",Fri Apr 24 18:36:21 +0000 2020
1253754644351746048,ผู้ชายคนนั้นจากหนังเรื่องนี้,"หวีดยามดึกมากกกกกกกกก​ #คั่นกู​ ตอนล่าสุด

""อยากจับนม​ ได้ป่ะ​ ได้ป่ะ​ ขยำได้ป่ะ"" 🤣💗😄

น้องสารวัตร​ นิสัยชอบจับนมเหมือนพี่คริสเลยลู้กกก
แตะนิดแตะหน่อยตล้อดด​😆

ตอนนี้สงสารคนข้างบ้านแอดค่ะ​ ต้องมาได้ยินเสียงคนน้องแอร้ๆ​กรี๊ดๆ​ตอนตีหนึ่ง​🤣 https://t.co/hlbEvOBh5P",Fri Apr 24 18:36:15 +0000 2020
1253754545630441472,28 มีนา,"ไม่เคยรู้สึกอยากเป็นควายเท่านี้มาก่อน ควายน้อยของสารวัตร งื้อออ
#คั่นกูEP10 
#คั่นกู",Fri Apr 24 18:35:51 +0000 2020
1253754366189727744,• จินินิม — เตต๋าา 💙 •,"พี่ไทป์ พี่ดุอยู่ พี่ห้ามทำหน้างุ้ยๆใส่น้องสิคะ มันแบ๊วววววว

@Toptap_jirakit #คั่นกู #คั่นกูEP10 #2getherTheSeries https://t.co/oK3qzShTnZ",Fri Apr 24 18:35:09 +0000 2020
1253754349873840130,จะขำทุกทวิตไม่ได้นะ5555555,ชอบมากๆๆอีกอย่าง คือสไตลิสต์ สีของเสื้อผ้า การเลือกแต่ละชุด รวมไปถึงผมเพ้า ดีมากกกกกกกกกกก โดยเฉพาะผมแมน เซตนะ แต่มันไม่มันวาปอ่ะ ดีอ่ะ ไม่รู้คอมเม้นไม่เป็นแต่ชอบ! #คั่นกู,Fri Apr 24 18:35:05 +0000 2020
1253754323193884673,♥WnchWヅ瓦妮纱✰,"นึกถึงตอนที่แต่ละด้อม ออกมาว่า GMM ว่าไม่ดันศลป แต่เกาะกระแส แอบจิกกัดกันบางๆเบาๆ 

💥มีคนพูดว่าเด๋วก็ออกของมาตกฟค FC
บลาๆๆ... และแล้วมันก็ถึงวันนั้น

แต่ยังไงเราก็โดนตกอยู่ดี 5555 ทั้งๆที่รู้ 😂😂😂😂

#2getherTheSeries #คั่นกู https://t.co/SqBBNifM3x",Fri Apr 24 18:34:58 +0000 2020
1253754227920261120,- ถ่ายเป็นคนเป็นคนชั่วๆที่อยากมีหลัวแบบสารวัตร -​,#คั่นกู​ เป็นนิยายที่ทำให้เราผ่านวันหม่นหมองไปได้ในตอนนั้น​  รักจนกลัวที่จะดูซีรีส์​ จนตอนนี้มาเก็บไล่ดูจนถึงล่าสุด​ นี่คือสารวัตรที่เรารัก​ ไทน์คนชิคๆ​ แก๊งเพื่อนฮาๆ​ เพลงวงสครับ​ ประทับใจมากจริงๆ​ ปลื้มปริ่มเลยละ​  ขอบคุณนักเขียน​ นสด​ ทุกคนเลย​ที่ทำให้รู้สึกเต็มอิ่มขนาดนี้,Fri Apr 24 18:34:36 +0000 2020
1253754224837459968,kaezii,"หึงแหละดูออก 🤭🤭🤭
#คั่นกูEP10 #คั่นกู  #2getherTheSeries https://t.co/jqwdXNgxoN",Fri Apr 24 18:34:35 +0000 2020
1253754078540124165,Thisis.nipponxx,โห่ขนาดนี้พี่ไม่รู้ก็ไม่รู้จะว่ายังไงและอยู่กันสองคนม้างงงง5555555555 #คั่นกูEP10 #คั่นกู https://t.co/yDsP1rdii7,Fri Apr 24 18:34:00 +0000 2020
1253754013058646016,maplepawarit,ชอบฉากนี้ที่สุดๆๆๆๆ #คั่นกู https://t.co/SUzPQt9TDR,Fri Apr 24 18:33:44 +0000 2020
1253754008516259841,Cat stand alone,"เขิลไม่ไหววววว (เสียงวิน )

@winmetawin  @bbrightvc 

#คั่นกูEP10 #คั่นกู https://t.co/khx1sLJOZk",Fri Apr 24 18:33:43 +0000 2020
1253753962685009920,มีคุณ,"ตายทุกฉากจริงๆ ยิ่งเป็นแฟนกัน ยิ่งหวาน หวานแบบเบาหวาน 
หวานเกินต้าน หวานน้ำตาลเดือนยี่ เกินไปมั้ยพี่จี้ เทอทำฉันรักไม่ไหว รักเทอทั้งคู่เลยคุณสารวัตร คูมกาตุ่ย

#เพราะเราคู่กัน  #เพราะเราคู่กัน2getherTheSeries #เพราะเราคู่กันep10  #คั่นกูEP10  #คั่นกู  #ไบร์ทวิน  #คูมกาตุ่ย",Fri Apr 24 18:33:32 +0000 2020
1253753856808214529,Pangnr21,@BrightwinH ถ้าจะมูฟออนไม่ได้ขนาดนี้ ยานอนหลับเถอะ #คั่นกูEP10 #คั่นกู #brightwinfamily,Fri Apr 24 18:33:07 +0000 2020
1253753821655822336,อิปลวกนั้นคือฉันเอง,ฟ่งนายยอมรับมาซะดีดีว่าเมื่อกี๊วิ่งไปแอบฟังเค้าคุยกันมาใช่มั้ยยยยย หรือติดเครื่องดักฟังไว้ที่ไทน์ใช่มั้ยยย บอกมานะะะะะ #คั่นกู #คั่นกูEP10 #khaotungg #เด็กน้อยของขต @myktnw https://t.co/aRS3V9MURw,Fri Apr 24 18:32:59 +0000 2020
1253753803494395904,ควายน้อยของศาลาวัด,"มึงนี่แม่ง.. น่ารักฉิบหายเลยเว้ยยย 😚
#คั่นกู  #คั่นกู10  #2getherTheSeries 
#GMM25  #GMMTV https://t.co/JKGiORYH2S",Fri Apr 24 18:32:55 +0000 2020
1253753769369538560,littleeuphoria⁷,"เออ แต่พวก youtube comments, tweets ต่างๆ คนต่างชาติเยอะมากนะ แทบจะไม่เจอเม้นต์คนไทยเลยอ่ะ ดังในต่างประเทศจริงๆ #คั่นกู #2getherTheSeries",Fri Apr 24 18:32:46 +0000 2020
1253753710364160000,maplepawarit,ขอนอนแบบนี้เลยแม่จ๋า #คั่นกู https://t.co/truQBK6UUv,Fri Apr 24 18:32:32 +0000 2020
1253753682467762177,𝒩ℴℴ𝓂ℱ𝓇ℯℯ𝓁𝒶𝓃𝒸ℯ615,ความ “ขิโทษครับ” ของสารวัตร แลดูน่ารักดีครับ ไอต้าวพิมพ์ผิดตลอดกาล 555 #คั่นกูEP10 #คั่นกู https://t.co/cdvHLmWBgz,Fri Apr 24 18:32:26 +0000 2020
1253753419153596416,สายตาของนายสดใส💥,"-/;Best Scene ขอเป็นฉากผู้กองกับพี่มิล._.

คนนึงอยากพูดแต่ไม่มีสิทธิพูด แต่อีกคนพูดกลับเจ็บ ""กูชอบมึง... แต่แบบน้องชายนะ"" ผู้กองรู้สึกอ่ะ แต่ไม่ได้พูดออกมา แล้วต้องมาฟังประโยคนี้จากคนที่ชอบอ่ะ เจ็บมากนะ🥺
#คั่นกูEP10 #คั่นกู https://t.co/yFOmdcmVpp",Fri Apr 24 18:31:23 +0000 2020
1253753239767416832,Lipokee,1 ฟอดใหญ่ๆ ชื่นใจเต็มปอด #คั่นกูEP10 #คั่นกู #2getherTheSeries https://t.co/2rx4KHbK2D,Fri Apr 24 18:30:40 +0000 2020
1253753230988734464,Thisis.nipponxx,เฮ้ยยอันนี้ดีมากจริง แงงง เป็นต้องกดอัด ประทับใจจจจ #คั่นกูEP10 #คั่นกู https://t.co/9BCvMm0kiz,Fri Apr 24 18:30:38 +0000 2020
1253753222679818240,𝙏𝙃𝙄𝙏𝙄𝙏𝘼𝙓,พูดตรงๆนะไม่เคยเปิดดูคั่นกูดูเลยซักตอน ทำไมอะหรอ เพราะเพื่อนถ่ายลงไอจีหมดค่ะ!!ถ่ายลงอยู่นั่น! ดูพันคนก็ถ่ายลงพันคน กูรู้เรื่องแบบไม่ต้องดูซักตอนก็จากสตอรี่พวกมึงอะค่ะ อีดอกกกก #คั่นกู,Fri Apr 24 18:30:36 +0000 2020
1253753121072771072,ไวท์ เมธวิชญ์,"ศุกร์หน้า ป๊ากับม๊าจะพากันเดินเจ้าไป แค่คงไม่เจอเสือ แค่เจอเฮียมิลแทน..😅
#คั่นกู #คั่นกูEP10 #คั่นกูEP11",Fri Apr 24 18:30:12 +0000 2020
1253753079784026112,อิปลวกนั้นคือฉันเอง,สารวัตรก็ยังเป็นคนที่ทำให้ไทน์กลับมายิ้มและสดใสร่าเริงเหมือนเดิมอ่ะเหมือนน้ำที่มาชะโลมหัวใจให้เบิกบานอ่ะต่อให้วันนั้นจะเจออะไรจะเศร้าจะตื่นเต้นจะกลัวขนาดไหนสารวัตรพร้อมจะปลอบไทน์อย่างอ่อนโยนละมันก็ทำให้ไทน์รู้สึกดีและกลับมายิ้มอีกครั้งเหมือนเดิมอ่ะ น่ารักจังวะ #คั่นกูEP10 #คั่นกู https://t.co/IfXj8xIBgJ,Fri Apr 24 18:30:02 +0000 2020
1253753000268402688,SaveTheWorld,ซีรีย์ #คั่นกูEP10 จบ แต่ เพลง #คั่นกู ไม่จบ เพลงชั้นสูงอีกเพลงที่ต้องมา 555 #พี่บ่าวต้า #เยลลี่บูม https://t.co/Vbl8hH4XcR,Fri Apr 24 18:29:43 +0000 2020
1253752864268095488,ซอสแม็กกี้,ชอบฉากขอจับนมคือที่สุดทั้งสีหน้า แววตา ของคุณสา(มี)รวัตร ทำหน้าตาอ้อนขนาดนี้ เป็นเรานี่พากลับไปจับที่ห้องแล้ว สั้นๆเลยก็คือ #อยากถูกสารวัตรจับนม #คั่นกู #คั่นกูEP10 #เพราะเราคู่กันep10 #2getherTheSeries #เพราะเราคู่กัน #bbrighvc #brightwin https://t.co/7meB9cFyR7,Fri Apr 24 18:29:11 +0000 2020
1253752719413633024,𝐾𝐻𝑈𝑁𝐶𝐻𝑌 ♥︎,"ชอบคำๆนึงของพี่ไทป์

""แต่ขนาดเทปเหลืองยังกั้นมึงไว้ไม่ได้ แล้วกูจะไปห้ามอะไรมึงได้วะ""

ประทับใจมากค่ะพี่ไทป์ ต่อให้มีอะไรมากั้นเขาก็ยังพยายามที่จะไปหากันอยู่ดี มันไม่ใช่ความดื้อรั้นหรอกแต่มันคือ ""ความรัก""
ปล.ไทน์น่ารักขึ้นเป็นกองเลยค่ะ

#คั่นกูEP10 #คั่นกู #สารวัตรไทน์ #ไบร์ทวิน https://t.co/e3mCa40Shx",Fri Apr 24 18:28:36 +0000 2020
1253752696298852352,M&M,"นี่คือฉากที่ทำให้รู้สึกที่สุดตั้งแต่ดู #คั่นกู มา Best scene.ที่สุด!!
รู้สึกว่าวินเป็นไทน์ รู้สึกว่าไทน์น่าปลอบและน่าเอ็นดูที่สุด ที่สำคัญคือฉันหยุดร้องไห้ตามไม่ได้😭 ทำไมฉันกินใจกับฉากนี้ที่สุดวะ? #คั่นกูEP10 https://t.co/vfFr9EmUAd",Fri Apr 24 18:28:31 +0000 2020
1253752663629459456,อย่าหาทำ,"จิกหมอนไม่พอฉันจิกตัวเองด้วยย55
ฉันอยากเป็นควายน้อยๆๆ ทำไมหล่อทะลุจอจังเลยวะ อีพีไหนๆฉันก็ตุยหมด ตุยแค่ไหนฉันก็ต้องอยู่รอดให้ถึงศุกร์หน้า ระวังเจอรถดับเพลิงของไทน์ (หรือป่าวน้าา) #คั่นกูEP10 #2getherTheSeries #คั่นกู #ทีมเมียสารวัตร #ไบร์ทวิน #ไบร์ทวชิรวิชญ์ https://t.co/NwxGvjypm5",Fri Apr 24 18:28:23 +0000 2020
1253752570675224576,• จินินิม — เตต๋าา 💙 •,"#วันนี้ไบร์ทนอนท่าอะไร

เอาขาก่ายน้องไปอี๊กกกกกกกกกกกกก 🤣

#คั่นกู #คั่นกูEP10 #2getherTheSeries @bbrightvc @winmetawin @GMMTV #bbrightvc https://t.co/QmuhQTRWqq",Fri Apr 24 18:28:01 +0000 2020
1253752538102300672,bpwwwwwwwwwwz_,จะชักจะดิ้นตายอยู่แล้ว คือดีมากดีแบบดีมากกกกกกกกกกกกกกกกกกกก หวานจนมดเต็มจอ #คั่นกู #เพราะเราคู่กัน #ไบร์ทวิน,Fri Apr 24 18:27:53 +0000 2020
1253752134794792960,หนูรอพี่ที่ท่าน้ำ🌊💙,"ว่าด้วยเรื่องเสียงจูบ #คั่นกู #เพราะเราคู่กัน2getherTheSeries 
#เเชมป์เเจมส์ https://t.co/lxjMDTEGBU",Fri Apr 24 18:26:17 +0000 2020
1253752081992818690,Be3ee,คำพูดที่ฟังแล้วรู้สึกแย่ก็แค่ปล่อยผ่าน ยิ้มสิ #คั่นกู https://t.co/8zoFvwVsXR,Fri Apr 24 18:26:04 +0000 2020
1253752073801224193,Natthamon Chantharen,"ที่สุดวินแสดงดีมาก

#คั่นกูEP10 #คั่นกู #2gethertheseries
#GMM25 #GMMTV https://t.co/JPfIEbgiFO",Fri Apr 24 18:26:02 +0000 2020
1253751951692460032,สวัสดีคร้าบ🍑,@GMMTV คะ ถามตรง ๆ เลย จะมีสินค้าอื่นออกมาอีกมั้ยคะ ต้องการจัดลำดับการใช้เงินคร้าบบบ ใบ้ ๆ หน่อยก็ยังดีนะคะะะ  #คั่นกู #คั่นกูEP10,Fri Apr 24 18:25:33 +0000 2020
1253751858109140995,Ice,"จังหวะนี้ อยากเป็นอาหารอ่ะ อยากถูกไทน์กับสารวัตรแย่งกันกิน 5555555
#คั่นกู https://t.co/HbyAilXx0x",Fri Apr 24 18:25:11 +0000 2020
1253751829717909506,ศินีนาถ จันน้อย,มูฟออนจากตรงนี้ไม่ได้แล้ว❤️ #คั่นกูEP10  #เพราะเราคู่กันep10 #ไบร์ทวิน  #ทีมเมียสารวัต  #คั่นกู https://t.co/F0AGU40cwZ,Fri Apr 24 18:25:04 +0000 2020
1253751783819669504,Nkwannn,"ปล่อยหนังสือ เพราเราคู่กัน คั่นกู ค่า
ได้มาแล้วไม่มีเวลาอ่านเลย;-;

ราคา 670 บาทรวมส่งลงทะเบียน(ems+30)

ช่องทางการโอน
-กสิกรไทย
-ทรูวอเลท

สนใจDM หรือทักเฟซ Kornkanok krongyut ได้เลยค่ะ💗

#คั่นกู #เพราะเราคู่กัน #เพราะเราคู่กัน2getherTheSeries #ไปร์ทวิน https://t.co/PNQy7xYaFT",Fri Apr 24 18:24:53 +0000 2020
1253751702399918083,かなー🥬 ft.サラワット❶❷,"ในนิยายรักไทน์กว่าสารวัตรอ่ะ แต่ซีรีย์เมนไบ๊นะ ยังไม่จบซีรีย์ก็คือแม่น้องวิน!!! 5555
คนอะไรน่ารักชิหาย อยากเป็นสารวัตร อยากกอดอยากหอมหัวไทน์ อุแงง 🐰🐰

#winmetawin
#คั่นกู 
#คั่นกูEP10 https://t.co/jnLjUABdeO",Fri Apr 24 18:24:34 +0000 2020
1253751649262174211,จะขำทุกทวิตไม่ได้นะ5555555,ไบร์ทบอกว่า จะมีเขินกว่านี้อีก ตอนรีแอคEP9 นี่ยังแค่EP10 อีก3ศุกร์ที่เหลือเกียมน้ำแข็งประคบหน้า5555555 #คั่นกู,Fri Apr 24 18:24:21 +0000 2020
1253751534485073926,ไบร์ทที่สดใสของเจ๊,สำหรับอีพีนี้ สุด! #คั่นกูEP10  #คั่นกู #2gethertheseries #ไบร์ทวิน  #bbrightvc #winmetawin 🤭😋😚 https://t.co/wLXvwAP3QU,Fri Apr 24 18:23:54 +0000 2020
1253750922703863813,Ruachaikp |ซองสุ่มลุ้นบั้ม!,"• หมอน ถอดปลอกซักได้ค่ะ ( ส่งรูปมาทำฟรี ตกแต่งฟรี ) 💜 ใบละ : 290฿
🚚 ค่าจัดส่ง : reg.  40 / ems. 60 ( ค่าส่งเป็นต่อใบค่ะ )

 #ตลาดนัดบังทัน  #ตลาดนัดblackpink
 #ตลาดนัดIZONE 
#ตลาดนัดX1
 #ตลาดนัดstraykids 
#ตลาดนัดtrinity 
#ตลาดนัดnct 
#ตลาดนัดkpop 
#ตลาดนัดวันนาวัน
#คั่นกู https://t.co/vcyWINNNB5",Fri Apr 24 18:21:28 +0000 2020
1253750784916770816,Ruachaikp |ซองสุ่มลุ้นบั้ม!,"• หมอน ถอดปลอกซักได้ค่ะ ( ส่งรูปมาทำฟรี ตกแต่งฟรี ) 💜 ใบละ : 290฿
🚚 ค่าจัดส่ง : reg.  40 / ems. 60 ( ค่าส่งเป็นต่อใบค่ะ )

 #ตลาดนัดบังทัน  #ตลาดนัดblackpink
 #ตลาดนัดIZONE 
#ตลาดนัดX1
 #ตลาดนัดstraykids 
#ตลาดนัดtrinity 
#ตลาดนัดnct 
#ตลาดนัดkpop 
#ตลาดนัดวันนาวัน
#คั่นกู https://t.co/R5KAbMqwwJ",Fri Apr 24 18:20:55 +0000 2020
1253750742650720256,Ruachaikp |ซองสุ่มลุ้นบั้ม!,"• หมอน ถอดปลอกซักได้ค่ะ ( ส่งรูปมาทำฟรี ตกแต่งฟรี ) 💜 ใบละ : 290฿
🚚 ค่าจัดส่ง : reg.  40 / ems. 60 ( ค่าส่งเป็นต่อใบค่ะ )

 #ตลาดนัดบังทัน  #ตลาดนัดblackpink
 #ตลาดนัดIZONE 
#ตลาดนัดX1
 #ตลาดนัดstraykids 
#ตลาดนัดtrinity 
#ตลาดนัดnct 
#ตลาดนัดkpop 
#ตลาดนัดวันนาวัน
#คั่นกู https://t.co/0uVZr7ipT2",Fri Apr 24 18:20:45 +0000 2020
1253750712539811840,Ruachaikp |ซองสุ่มลุ้นบั้ม!,"• หมอน ถอดปลอกซักได้ค่ะ ( ส่งรูปมาทำฟรี ตกแต่งฟรี ) 💜 ใบละ : 290฿
🚚 ค่าจัดส่ง : reg.  40 / ems. 60 ( ค่าส่งเป็นต่อใบค่ะ )

 #ตลาดนัดบังทัน  #ตลาดนัดblackpink
 #ตลาดนัดIZONE 
#ตลาดนัดX1
 #ตลาดนัดstraykids 
#ตลาดนัดtrinity 
#ตลาดนัดnct 
#ตลาดนัดkpop 
#ตลาดนัดวันนาวัน
#คั่นกู https://t.co/XtMS8uRRDf",Fri Apr 24 18:20:38 +0000 2020
1253750618017021952,คูมแม่จ้านและป้าข้างบ้านป๋อ,"🌈 ขายเซ็ตเหมาพรีเมี่ยม #คั่นกู และ #นิยายวาย ค่ะ

🌠 ราคา 2600฿ รวมส่งแล้ว
ให้สิทธิพร้อมโอนก่อนนะคะ

#ทีมเมียสารวัตร #นิยายวายมือสอง #นิยายวายแนะนํา #ขายนิยายวาย #นิยายเพราะเราคู่กัน #นิยายคั่นกู #คั่นกูEP10 #bbrighvc #นิยายวายดราม่า #ขายนิยายวาย #นิยายวายมือสองสภาพดี #ไบร์ทวิน https://t.co/wlEAAKT9Vx",Fri Apr 24 18:20:15 +0000 2020
1253750562694127616,Puimpim Wilaiwan Saikaew,"โธผู้กองคนดีของพี่ ไม่เป็นไรนะคะ โอ๋ๆ น๊าาาาา...
#คั่นกู #ผู้กองมิล https://t.co/yrfLmoRNPj",Fri Apr 24 18:20:02 +0000 2020
1253750519765405697,มีคุณ,"คืออยากตายตลอดเวลาที่ซีรีย์เล่น มันเกินไปมั้ย ความน่ารัก ความจิ้นความทุกอย่างใดๆ กรี๊ดดจนหอจะระเบิดแล้วคุณทำให้ฉันรักอะไรได้ขนาดนี้ คุณสารวัตรคูมกาตุ่ย 

#เพราะเราคู่กัน  #เพราะเราคู่กันep10  #เพราะเรารีแอคxไบร์ทวิน  #คั่นกู  #คั่นกูEP10 #ทีมเมียสารวัตร  #ไบร์ทวิน  #คูมกาตุ่ย https://t.co/rxnbB97u1R",Fri Apr 24 18:19:52 +0000 2020
1253750462605488131,Ya PaRa,ทำไมเขาน่ารักกันจัง5555  #คั่นกู,Fri Apr 24 18:19:38 +0000 2020
1253750449775144961,IBSKO,นี่ชอบการเรียงลำดับเพลงของscrubb กับซีรี่ย์มากๆ ในเรื่องของความหมายเพลงกับเหตุการณ์ตอนนั้น มันทำให้เราเข้าใจและรู้สึกตามไปด้วย เพลงscrubb กับเรื่องราวของสารวัตรกับไทน์ ทุกอย่างมันออกมาดีและมีแต่ความอบอุ่นเต็มไปหมด #2getherTheSeries #คั่นกู #สารวัตรไทน์ #ไบร์ทวิน,Fri Apr 24 18:19:35 +0000 2020
1253750441982087168,noname,"#คั่นกู จะงอนมาง้อดิ #คั่นกูEP10
นอนตัวบิดแล้ว ไม่ไหวแล้ว https://t.co/DKMftkbqSL",Fri Apr 24 18:19:33 +0000 2020
1253750175148826624,น้อนไบร์ท,เดี๋ยวว!!! อย่าหาทำ😂 #คั่นกู https://t.co/CY7gXexM1l,Fri Apr 24 18:18:29 +0000 2020
1253750122950930435,คุณแม่น้องเจน💚,วันนี้ไม่มีคริป แต่จะมาบรรยายความรู้สึกเอง เราคิดว่าอีพีนี้มันแบบเขินมากกกกก ในที่สุดสารวัตรกับไทน์ได้เป็นแฟนกันแล้วแฮปปี้มากกก (1) #คั่นกูEP10 #คั่นกู,Fri Apr 24 18:18:17 +0000 2020
1253750096170106881,G.,"คนๆหนึ่งได้เปลี่ยนแปลงทุกๆอย่างไป
คนที่ทำให้ยิ้มได้ ไม่ว่าเราจะเศร้าเพียงไหน #คั่นกูEP10  #คั่นกู https://t.co/x2edEjC3de",Fri Apr 24 18:18:11 +0000 2020
1253750094404268033,มีคุณ,"คูมกาตุ่ย น่ารักไม่เบาเลยน้าาา. ความลงรูป น่ารักที่สุดดดดด 
#เพราะเราคู่กัน  #เพราะเราคู่กันep10  #เพราะเรารีแอคxไบร์ทวิน  #คั่นกู  #คั่นกูEP10 #ทีมเมียสารวัตร  #ไบร์ทวิน  #คูมกาตุ่ย https://t.co/5GaueFlCqv",Fri Apr 24 18:18:10 +0000 2020
1253750021456945152,gaku shelby,@jaeminnuderx เนี่ยช้อส เราสร้างโมเม้นอะ #คั่นกู ปะเนี่ย,Fri Apr 24 18:17:53 +0000 2020
1253749912501547008,noname,#คั่นกู อยากจะหยุดโมเมนต์ นี้ไว้ #เพราะเราคู่กันep10 https://t.co/XavbJRtzZI,Fri Apr 24 18:17:27 +0000 2020
1253749879404261376,Lilly ☘,"ฉากนี้ คูนกาตุ่ยเขาเล่นดีมากก เข้าถึงอารมณ์สุดๆ เล่นเอาคนดูเศร้ากันทั่วเมืองจ้าา แต่อย่าร้องบ่อยน๊า ตาช้ำหมดแล้ววลูก 😁
#เรื่องแรกของน้อง 🐰 
#น้องเก่งมาก 👍
#น่าเอ็นดู
#คั่นกู 
#Ep10 
#winmetawin ❤🐰 https://t.co/fixyStvY3Z",Fri Apr 24 18:17:19 +0000 2020
